#Best run for each simulation of the study Legrain et al., (2023): A gradual change is more likely to have caused the Mid-Pleistocene Transition than an abrupt event;;;;;;;;
;;;;;;;;
Age (ka);ORB simulation Ice volume (m sl);ABR simulation Ice volume (m sl);GRAD simulation Ice volume (m sl);ABRkO simulation Ice volume (m sl);GRADkO simulation Ice volume (m sl);ABRag Ice volume (m sl);GRADag Ice volume (m sl);SYN simulation Ice volume (m sl)
175;29.72817091;36.85574038;66.55646111;39.51750888;38.2411887;31.67643778;39.9537151;46.47702939
174;27.86761474;36.56118732;65.72051784;39.94658578;37.65184392;31.81188578;34.2308631;44.35432267
173;26.17678485;36.39419964;65.08837862;40.33388547;36.93637161;32.15736698;29.16898875;42.23907813
172;24.77028047;36.34238249;64.70091078;40.69382863;36.16913734;32.68119761;24.75097324;40.20034053
171;23.74024585;36.40040868;64.59135604;41.03954242;35.41392449;33.36023802;20.95490166;38.29622357
170;23.1529794;36.56813891;64.78262413;41.38280466;34.72341807;34.17786479;17.7523304;36.56928089
169;23.03771913;36.84432538;65.27835966;41.73381273;34.13736314;35.1172578;15.10222245;35.05178724
168;23.36267736;37.21562146;66.04486128;42.10082007;33.67852762;36.14942257;12.93853699;33.76675456
167;24.04570584;37.65610545;67.01607834;42.49073707;33.35707018;37.23217289;13.20403278;32.72845893
166;25.00132131;38.13709899;68.12272802;42.91053977;33.18322722;38.32017818;14.0480387;31.94349685
165;26.15913706;38.62865756;69.3024166;43.36797373;33.17328082;39.36618094;15.01385715;31.41237467
164;27.46305621;39.09994139;70.49958332;43.8713696;33.34870568;40.32165361;16.07548679;31.13225711
163;28.86507171;39.52356216;71.66532501;44.42860728;33.73053106;41.14278604;17.21103026;31.10009258
162;30.32707521;39.89035693;72.76721599;45.0455516;34.33149975;41.8086247;18.40800745;31.31076888
161;31.81752135;40.21759809;73.79270377;45.72488407;35.14979787;42.33145304;19.6643291;31.74892465
160;33.30252448;40.53737914;74.73822929;46.46648503;36.17084116;42.74359794;20.98036625;32.39474187
159;34.74098728;40.88385664;75.5995134;47.26827019;37.37165694;43.08246683;22.3525578;33.23085639
158;36.07604186;41.28349384;76.36455743;48.12418739;38.71459819;43.38324735;23.76393523;34.23851117
157;37.23308951;41.74974638;77.01156907;49.022925;40.14385436;43.67538077;25.17979435;35.39837877
156;38.15030864;42.29238668;77.52606757;49.95152168;41.60181195;43.98773324;26.56709299;36.69206129
155;38.8132469;42.93235686;77.92364531;50.89831673;43.04297945;44.36082752;27.91707172;38.10338838
154;39.2450438;43.70006667;78.24348315;51.85315832;44.43290558;44.84428369;29.24098802;39.6192826
153;39.49164737;44.62731774;78.53585775;52.80779646;45.74797073;45.4870552;30.56142636;41.22940422
152;39.61810982;45.74555393;78.85920608;53.75592583;46.97509556;46.33536089;31.91017877;42.92607847
151;39.72044095;47.1447341;79.320947;54.68770879;48.08396208;47.50392601;33.35198601;44.70195863
150;39.86860041;48.78081099;79.93571462;55.60610023;49.10874307;48.94482152;34.89824365;46.53826021
149;40.13095104;50.58380493;80.70162363;56.51693698;50.09815902;50.57812471;36.55176886;48.40049608
148;40.60453787;52.58522393;81.69085169;57.41737212;51.05729596;52.44583752;38.3602611;50.24411773
147;41.36168158;54.74995519;82.9241988;58.3098192;52.01717469;54.51038956;40.33923423;52.01590724
146;42.4609178;57.04176868;84.41559372;59.19557195;53.00242466;56.73427529;42.49727042;53.65497657
145;43.93868;59.42114559;86.16711821;60.07423348;54.02808775;59.07835131;44.83131465;55.09455719
144;45.79365804;61.83758562;88.1570737;60.94338348;55.09678348;61.49363198;47.31706728;56.26483923
143;47.95496934;64.22014205;90.31916801;61.79743438;56.19010472;63.91184831;49.89156275;57.09777547
142;50.29702777;66.47814643;92.55038014;62.62826246;57.27374004;66.24582508;52.45984873;57.5332712
141;52.685084;68.5079374;94.73687298;63.42739789;58.31303575;68.39493745;54.91760955;57.53359748
140;54.99018526;70.1980786;96.76350108;64.18710309;59.27863306;70.24946324;57.16023666;57.0987858
139;57.08656008;71.3890189;98.48287091;64.90924029;60.18331677;71.63358252;59.07395708;56.26035379
138;58.91024143;72.0626554;99.8531636;65.59186986;61.01076576;72.52869235;60.62451705;55.06345381
137;60.41922481;72.25014059;100.8681467;66.2329344;61.73853849;72.9689679;61.80676711;53.557992
136;61.54800405;71.91395801;101.46696;66.83815071;62.37899839;72.90277697;62.58557225;51.79702779
135;62.24365976;71.09345435;101.6380348;67.40811884;62.91422357;72.36801829;62.95777984;49.83674918
134;62.43930144;69.84860722;99.0258747;67.94220795;63.31486211;71.42561896;62.92229174;47.73687426
133;62.05119516;68.25393948;85.44904214;68.43885672;63.54178264;70.15253554;62.47670212;45.56096947
132;54.69726832;66.40032452;73.14033897;61.20210484;62.23323155;66.57782252;61.63608001;43.37569537
131;46.38789024;57.53134864;62.01152718;53.40384412;54.6468224;54.00161062;54.2508675;41.25037253
130;38.51764404;48.38264861;52.0301808;46.53389386;47.66538294;43.40375081;46.23736507;39.25428189
129;31.17861545;40.42045767;43.18754533;40.48488234;41.24814213;34.61126961;38.95346232;37.44453761
128;24.48482686;33.6406319;35.49021355;35.16441644;35.37212012;27.47353016;32.45545261;35.86148134
127;18.55839246;28.02447267;28.9457277;30.49363238;30.03163302;21.84505818;26.7977302;34.53401537
126;13.51111837;23.5077124;23.53508064;26.40753539;25.24620137;17.54718018;22.01445008;33.48069739
125;9.428508246;19.97863424;19.20398573;22.85266916;21.0536495;14.36648597;18.11130062;32.71037218
124;6.370792991;17.31879818;15.8872508;19.78190827;17.48776577;12.10247685;15.07872702;32.22335545
123;4.36973346;15.42531808;13.52024023;17.15083407;14.56347411;10.59176999;12.89736688;32.01316998
122;3.610361501;14.20639262;12.03000865;14.91650915;12.27309533;9.700338735;11.53097386;32.06945791
121;4.789515469;15.57830665;13.19391358;15.14012934;12.31555951;11.33662318;12.89543214;32.37843305
120;6.784330319;17.74994676;15.28486688;15.89161168;13.08444476;13.69550834;15.22758054;32.91148372
119;9.375857082;20.18293506;17.74772662;16.71362422;14.15624828;16.23840977;17.97307815;33.63317129
118;12.35611064;22.73895951;20.41334487;17.59620872;15.48297905;18.82760633;20.9832749;34.5201791
117;15.55175095;25.26999602;23.12245458;18.53347815;17.03946272;21.31002339;24.12295797;35.55620571
116;18.81507555;27.61874101;25.72100436;19.52349885;18.82091219;23.51748168;27.26694605;36.72533772
115;22.02356185;29.66343129;28.08639053;20.56375929;20.81854735;25.32110951;30.31414137;38.01182028
114;25.07705238;31.36102339;30.1520644;21.64624884;22.99378613;26.68457425;33.19958039;39.40079344
113;27.87567233;32.72248822;31.882455;22.75842856;25.28187579;27.63561781;35.87651728;40.87912746
112;30.29265297;33.77960219;33.24033205;23.88480913;27.59820519;28.22745558;38.29358702;42.43605101
111;32.16391207;34.57481178;34.17613866;25.00702936;29.83846038;28.52756558;40.38660177;44.06269572
110;33.34244241;35.16727201;34.65854333;26.10600765;31.89612842;28.62287674;42.10424867;45.75199064
109;33.80934171;35.64692037;34.73747251;27.16647074;33.69830153;28.63196546;43.46142765;47.49631854
108;33.66637411;36.12145649;34.5331537;28.17752932;35.20871006;28.69013453;44.53149127;49.27575281
107;33.06352147;36.6920734;34.18654742;29.13084404;36.41121918;28.92379983;45.40623528;51.05381183
106;32.17775527;37.4373519;33.83966681;30.02086274;37.30942814;29.43228379;46.18118109;52.78316805
105;31.19189191;38.39932387;33.61723847;30.84482721;37.92507658;30.27226501;46.94156742;54.40721502
104;30.27049072;39.55103482;33.59563647;31.60477723;38.30624372;31.41941935;47.74146151;55.86143253
103;29.54355288;40.80781607;33.80104267;32.30593398;38.51615502;32.7821745;48.60057192;57.07582001
102;29.11374378;42.08724048;34.24733765;32.95195804;38.6065562;34.27266931;49.52742239;57.97868833
101;29.06376768;43.33737625;34.9508926;33.54718626;38.62055688;35.83299928;50.53641364;58.50263653
100;29.44708694;44.53052;35.92020059;34.09854194;38.59816038;37.42509084;51.64357928;58.60126165
99;30.2438271;45.63640947;37.12270181;34.61215997;38.5614423;39.00624329;52.83483651;58.26134488
98;31.33472528;46.60596079;38.46413571;35.09210714;38.50820774;40.51304421;54.04778113;57.49878321
97;32.56737743;47.37985782;39.82638591;35.54296102;38.43291296;41.86905097;55.20346599;56.35277652
96;33.82360165;47.90106525;41.10824611;35.9720077;38.34575391;42.99726133;56.23987057;54.87568654
95;35.01621729;48.11270486;42.22275514;36.38913338;38.27206807;43.81792416;57.1096539;53.12398674
94;36.07670549;47.95905854;43.09205043;36.80577189;38.24602328;44.25077914;57.77474294;51.15650818
93;36.95734394;47.42401739;43.67149842;37.23082924;38.28963968;44.26215671;58.21916558;49.03427933
92;37.62490848;46.54615622;43.95570168;37.66865025;38.40160144;43.88384647;58.45088674;46.82081433
91;38.04296232;45.38737255;43.95149368;38.12102291;38.56661435;43.17614841;58.48383352;44.58234216
90;38.16423808;44.02154492;43.66778206;38.58766247;38.75774445;42.2148537;58.33067955;42.38698977
89;37.9299524;42.53012483;43.11270588;39.06653551;38.93826226;41.0860612;58.00105635;40.30431389
88;37.28942281;40.99641868;42.30007092;39.5553647;39.07200785;39.87857391;57.50824381;38.40259594
87;36.26263723;39.51979817;41.28866806;40.05347275;39.13992775;38.69851895;56.90114564;36.73673806
86;34.94492308;38.21057773;40.18154666;40.5625509;39.14467745;37.66292002;56.26471873;35.34370947
85;33.46023919;37.17002897;39.09149617;41.08591283;39.10232469;36.87791829;54.48476955;34.2479582
84;31.95119419;36.48873729;38.13536911;41.62794514;39.03874848;36.43751439;47.35330049;33.46261064
83;30.58308875;36.29551183;37.46501385;42.18934761;38.9646207;36.48284204;41.22168372;32.99023079
82;29.48016125;36.57509288;37.12822329;42.78206626;38.94896803;36.98372061;36.03655852;32.82415076
81;28.74990674;37.27287732;37.14278199;43.41986101;39.07146775;37.86501321;31.7325226;32.95037077
80;28.50359295;38.41396844;37.57927153;44.10538304;39.35952295;39.15357847;28.27150907;33.34779838
79;28.79851866;39.94718767;38.44263667;44.8409814;39.84411141;40.79445304;25.56934168;33.97914789
78;29.66085338;41.81550279;39.72210397;45.62531472;40.53871353;42.73124459;24.16056226;34.79573037
77;31.08656244;43.96076195;41.39117606;46.45568646;41.44609163;44.90728452;26.37479374;35.75860852
76;33.02276973;46.31668786;43.39381799;47.32816902;42.55614365;47.25725764;28.91850118;36.84552842
75;35.36587763;48.80798725;45.64281673;48.23775221;43.84616751;49.70594112;31.71489109;38.04303226
74;37.99534906;51.35576733;48.03947129;49.17974099;45.29157732;52.17307151;34.67945783;39.33877923
73;40.79926455;53.88200353;50.48888535;50.15062455;46.87331999;54.57772456;37.73260016;40.72055244
72;43.68000453;56.31497134;52.90617151;51.14766726;48.57662037;56.84493284;40.80367693;42.17653253
71;46.5512801;58.59227787;55.21695967;52.1682902;50.3876811;58.9097501;43.83050492;43.69589588
70;49.33717454;60.67574339;57.36594717;53.20832173;52.28461679;60.73568576;46.76346145;45.26934251
69;51.97331656;62.55803679;59.32161954;54.26120188;54.23370841;62.32302102;49.56791361;46.88860788
68;54.39717811;64.24552134;61.0615002;55.31905378;56.19443759;63.68863871;52.2143549;48.54635054
67;56.54643709;65.75202693;62.56788738;56.37303543;58.12160244;64.85884524;54.67551147;50.23381113
66;58.36754141;67.0984658;63.83208116;57.41363942;59.96823147;65.86885304;56.92978513;51.92906855
65;59.82293106;68.30882584;64.85576412;58.43132442;61.69005685;66.7578609;58.96299442;53.59286215
64;60.91192244;69.41025622;65.66161873;59.41739278;63.252879;67.5686215;60.77735354;55.17447584
63;61.6696216;70.4312634;66.29205768;60.36383312;64.63220396;68.34576237;62.39013076;56.61367098
62;62.14023432;71.39040237;66.789652;61.26280919;65.80820316;69.12359751;63.81808011;57.84269535
61;62.37057457;72.29173568;67.19139006;62.10665088;66.76524403;69.9210966;65.07301853;58.78966912
60;62.41869907;73.16089232;67.5540589;62.88482676;67.476237;70.78504097;66.17723357;59.38354939
59;62.31576753;73.94129868;67.8728961;63.5934339;67.94732386;71.66396138;67.11483071;59.57062697
58;62.09325257;74.57350952;68.13610978;64.23353004;68.20144572;72.4952177;67.87394239;59.32900905
57;61.81229768;75.07759496;68.38614116;64.80598259;68.25040752;73.30111641;68.48745925;58.66134229
56;61.51551227;75.44448767;68.63578972;65.31640105;68.12361498;74.06479673;68.9737425;57.59120594
55;61.23510751;75.66813553;68.8925435;65.77120275;67.85019978;74.77076585;69.3492566;56.16500924
54;60.99775341;75.74882212;69.16309616;66.17740075;67.45867616;75.40894274;69.63162019;54.44168128
53;60.81570235;75.68838451;69.44616557;66.54259544;66.97600744;75.96926827;69.83416434;52.48346712
52;60.68621386;75.49029175;69.73244632;66.87477493;66.42681591;76.44209087;69.96553837;50.35403832
51;60.60065684;75.16204668;70.01068075;67.18241926;65.83518415;76.82091439;70.03433334;48.1182194
50;60.54636911;74.71361263;70.26779296;67.4746342;65.2258287;77.10061123;70.0492722;45.84218703
49;60.51541747;74.15951333;70.49476718;67.76113664;64.62550547;77.28003446;70.02345164;43.59363656
48;60.50710576;73.5205771;70.68914888;68.05201395;64.06240004;77.36435307;69.97579472;41.44093114
47;60.51689193;72.80581221;70.83908902;68.35877838;63.57101406;77.34383185;69.92022929;39.45262794
46;60.55307622;72.05904934;70.95966279;68.69009558;63.17196039;77.250484;69.88737521;37.69479638
45;60.62867028;71.33282448;71.07371524;69.05374608;62.8821418;77.12711181;69.91242393;36.21896619
44;60.74570475;70.65269229;71.18326783;69.4591979;62.72731511;76.98497818;70.01670229;35.0576523
43;60.90989419;70.06005948;71.30262495;69.91358123;62.72305976;76.85597255;70.2272287;34.22987145
42;61.12722083;69.59777642;71.44839276;70.42277784;62.88064883;76.77556647;70.57044554;33.74246924
41;61.39730185;69.30489662;71.63334844;70.99139629;63.20664682;76.77706969;71.06743074;33.5910261
40;61.72008841;69.21894853;71.87156401;71.62249421;63.70297626;76.89476486;71.73714751;33.76135155
39;62.10213196;69.37729229;72.18241756;72.31767404;64.36829919;77.1654486;72.59952706;34.22871124
38;62.55310818;69.81083548;72.586143;73.07670388;65.19737078;77.62231771;73.6710891;34.94851322
37;63.07553754;70.52830212;73.09579823;73.89318784;66.16809487;78.28516629;74.94988469;35.86339454
36;63.6628831;71.51565237;73.71538736;74.7550296;67.24274106;79.15892963;76.41499762;36.9211676
35;64.31286619;72.75447688;74.44928773;75.65007599;68.38524993;80.24424647;78.04524896;38.08395784
34;65.04633813;74.24952124;75.32519692;76.56656693;69.56092037;81.56639407;79.83853259;39.33235496
33;65.88704833;75.97079797;76.34931223;77.49844718;70.76162351;83.10498081;81.78509435;40.65647377
32;66.86257894;77.88128439;77.52327965;78.44251416;71.99083171;84.82771129;83.87663104;42.04751139
31;68.01841183;79.97638951;78.87497113;79.39473924;73.24630129;86.73842706;86.12455407;43.49629152
30;69.39379649;82.23155376;80.41602769;80.35393128;74.53791436;88.81509345;88.5323818;44.99330095
29;71.01693651;84.61715131;82.14877285;81.31956575;75.87640291;91.02877956;91.09793262;46.52918737
28;72.90583552;87.10087697;84.06849249;82.291205;77.27113954;93.34715246;93.81405902;48.09525467
27;75.05301094;89.64332394;86.15363192;83.26783467;78.72560759;95.73026049;96.66021502;49.68296778
26;77.41168615;92.19254694;88.35617114;84.24734012;80.23386333;98.12508816;99.59430903;51.28384313
25;79.91472534;94.68906867;90.61425706;85.22672478;81.78428607;100.4712802;102.5623277;52.88712688
24;82.48347083;97.0666014;92.85726634;86.20227215;83.36186826;102.7020218;105.5022085;54.46811887
23;85.00749316;99.17880273;94.95296174;87.17550957;84.97881859;104.6565644;108.3113081;55.98416993
22;87.41974072;101.0280812;96.88013049;88.13377273;86.57892425;106.3553371;110.9517722;57.38093179
21;89.6513644;102.6279919;98.6250369;89.06166785;88.09433641;107.8348675;113.38694;58.5949338
20;91.58847027;103.8594966;100.0749565;89.95346368;89.50710385;108.9748277;115.5168622;59.55654445
19;93.14105277;104.6896848;101.1805501;90.79539512;90.75998785;109.759436;117.2788192;60.19453017
18;94.22752127;105.1061458;101.9054899;91.57483203;91.79689205;110.1928934;118.6231465;60.45153984
17;94.79220487;102.8792365;102.2375689;92.28477747;83.65605227;107.0765673;117.1600316;60.29837438
16;85.4025286;90.11755686;90.96955942;82.74454011;74.46238738;89.59531829;104.3843509;59.72900646
15;74.82705471;78.56788441;78.72171279;72.4375329;65.98369879;74.64964338;92.56912396;58.75376501
14;65.02056858;68.16902611;67.75895026;63.33475329;58.15428034;61.92389818;81.67886972;57.40343866
13;55.99403717;58.87001991;58.00637217;55.29429142;50.92829747;51.15185251;71.69594674;55.73100398
12;47.79548742;50.70020218;49.45971104;48.18722781;44.24269101;42.19421699;62.64624339;53.80116166
11;40.42690573;43.51740804;41.99519577;41.91594819;38.11864144;34.73144658;54.48224077;51.68099727
10;33.89592131;37.18735934;35.50240014;36.39633991;32.58362041;28.48668569;47.1612597;49.43797839
9;28.23981291;31.71740972;29.97307991;31.54372334;27.60569128;23.37148682;40.69925608;47.13959209
8;23.45364716;27.03036236;25.332519;27.28999492;23.18629973;19.21444954;35.06666523;44.85348143
7;19.5188469;23.05327453;21.5061047;23.5746704;19.32218907;15.86655414;30.22876944;42.64757793
6;16.39052796;19.71408604;18.4109245;20.34329063;16.00128363;13.19523848;26.13883809;40.58924518
5;13.99008185;16.93780549;15.94996585;17.54615893;13.20045841;11.07840772;22.73325736;38.74482839
4;12.57637709;14.64614697;14.44492081;15.58861009;10.88739854;9.808262641;19.93377718;37.17702452
3;13.41342831;14.74484168;15.40229476;16.09439661;10.61853376;10.78934408;20.38282024;35.93290902
2;14.5136184;15.38701811;16.49307043;16.6603328;10.91653531;11.81179748;21.61884308;35.03956555
1;15.80660456;16.08337359;17.63715809;17.29364775;11.46375475;12.78850578;23.02214247;34.50973005
